policy,timestep,cycle,consumer_pe,block_id,producer_pe,hit,stall_cycles,step_stall_cycles,transfer_hops,prefetched_hit
history_last,44,3512,1,20,20,False,76,76,19,False
history_last,44,3512,2,21,21,False,76,76,19,False
history_last,44,3512,3,22,22,False,76,76,19,False
history_last,44,3512,4,23,23,False,76,76,19,False
history_last,44,3512,5,24,24,False,76,76,19,False
history_last,44,3512,6,25,25,False,76,76,19,False
history_last,44,3512,7,26,26,False,76,76,19,False
history_last,44,3512,8,27,27,False,76,76,19,False
history_last,44,3512,9,28,28,False,76,76,19,False
history_last,44,3512,10,29,29,False,76,76,19,False
history_last,44,3512,11,30,30,False,76,76,19,False
history_last,44,3512,12,31,31,False,76,76,19,False
history_last,44,3512,13,32,32,False,76,76,19,False
history_last,44,3512,14,33,33,False,76,76,19,False
history_last,44,3512,15,34,34,False,76,76,19,False
history_last,44,3512,16,35,35,False,76,76,19,False
history_last,44,3512,17,36,36,False,76,76,19,False
history_last,44,3512,18,37,37,False,76,76,19,False
history_last,44,3512,19,38,38,False,76,76,19,False
history_last,44,3512,20,39,39,False,76,76,19,False
history_last,44,3512,21,40,40,False,76,76,19,False
history_last,44,3512,22,41,41,False,76,76,19,False
history_last,44,3512,23,42,42,False,76,76,19,False
history_last,44,3512,24,43,43,False,76,76,19,False
history_last,44,3512,25,44,44,False,76,76,19,False
history_last,44,3512,26,45,45,False,76,76,19,False
history_last,44,3512,27,46,46,False,76,76,19,False
history_last,44,3512,28,47,47,False,76,76,19,False
history_last,44,3512,29,48,48,False,76,76,19,False
history_last,44,3512,30,49,49,False,76,76,19,False
history_last,44,3512,31,50,50,False,76,76,19,False
history_last,44,3512,32,51,51,False,76,76,19,False
history_last,44,3512,33,52,52,False,76,76,19,False
history_last,44,3512,34,53,53,False,76,76,19,False
history_last,44,3512,35,54,54,False,76,76,19,False
history_last,44,3512,36,55,55,False,76,76,19,False
history_last,44,3512,37,56,56,False,76,76,19,False
history_last,44,3512,38,57,57,False,76,76,19,False
history_last,44,3512,39,58,58,False,76,76,19,False
history_last,44,3512,40,59,59,False,76,76,19,False
history_last,44,3512,41,60,60,False,76,76,19,False
history_last,44,3512,42,61,61,False,76,76,19,False
history_last,44,3512,43,62,62,False,76,76,19,False
history_last,44,3512,44,63,63,False,76,76,19,False
history_last,44,3512,45,0,0,False,76,76,19,False
history_last,44,3512,46,1,1,False,76,76,19,False
history_last,44,3512,47,2,2,False,76,76,19,False
history_last,44,3512,48,3,3,False,76,76,19,False
history_last,44,3512,49,4,4,False,76,76,19,False
history_last,44,3512,50,5,5,False,76,76,19,False
history_last,44,3512,51,6,6,False,76,76,19,False
history_last,44,3512,52,7,7,False,76,76,19,False
history_last,44,3512,53,8,8,False,76,76,19,False
history_last,44,3512,54,9,9,False,76,76,19,False
history_last,44,3512,55,10,10,False,76,76,19,False
history_last,44,3512,56,11,11,False,76,76,19,False
history_last,44,3512,57,12,12,False,76,76,19,False
history_last,44,3512,58,13,13,False,76,76,19,False
history_last,44,3512,59,14,14,False,76,76,19,False
history_last,44,3512,60,15,15,False,76,76,19,False
history_last,44,3512,61,16,16,False,76,76,19,False
history_last,44,3512,62,17,17,False,76,76,19,False
history_last,44,3512,63,18,18,False,76,76,19,False
history_last,45,3592,0,18,18,False,72,72,18,False
history_last,45,3592,1,19,19,False,72,72,18,False
history_last,45,3592,2,20,20,False,72,72,18,False
history_last,45,3592,3,21,21,False,72,72,18,False
history_last,45,3592,4,22,22,False,72,72,18,False
history_last,45,3592,5,23,23,False,72,72,18,False
history_last,45,3592,6,24,24,False,72,72,18,False
history_last,45,3592,7,25,25,False,72,72,18,False
history_last,45,3592,8,26,26,False,72,72,18,False
history_last,45,3592,9,27,27,False,72,72,18,False
history_last,45,3592,10,28,28,False,72,72,18,False
history_last,45,3592,11,29,29,False,72,72,18,False
history_last,45,3592,12,30,30,False,72,72,18,False
history_last,45,3592,13,31,31,False,72,72,18,False
history_last,45,3592,14,32,32,False,72,72,18,False
history_last,45,3592,15,33,33,False,72,72,18,False
history_last,45,3592,16,34,34,False,72,72,18,False
history_last,45,3592,17,35,35,False,72,72,18,False
history_last,45,3592,18,36,36,False,72,72,18,False
history_last,45,3592,19,37,37,False,72,72,18,False
history_last,45,3592,20,38,38,False,72,72,18,False
history_last,45,3592,21,39,39,False,72,72,18,False
history_last,45,3592,22,40,40,False,72,72,18,False
history_last,45,3592,23,41,41,False,72,72,18,False
history_last,45,3592,24,42,42,False,72,72,18,False
history_last,45,3592,25,43,43,False,72,72,18,False
history_last,45,3592,26,44,44,False,72,72,18,False
history_last,45,3592,27,45,45,False,72,72,18,False
history_last,45,3592,28,46,46,False,72,72,18,False
history_last,45,3592,29,47,47,False,72,72,18,False
history_last,45,3592,30,48,48,False,72,72,18,False
history_last,45,3592,31,49,49,False,72,72,18,False
history_last,45,3592,32,50,50,False,72,72,18,False
history_last,45,3592,33,51,51,False,72,72,18,False
history_last,45,3592,34,52,52,False,72,72,18,False
history_last,45,3592,35,53,53,False,72,72,18,False
history_last,45,3592,36,54,54,False,72,72,18,False
history_last,45,3592,37,55,55,False,72,72,18,False
history_last,45,3592,38,56,56,False,72,72,18,False
history_last,45,3592,39,57,57,False,72,72,18,False
history_last,45,3592,40,58,58,False,72,72,18,False
history_last,45,3592,41,59,59,False,72,72,18,False
history_last,45,3592,42,60,60,False,72,72,18,False
history_last,45,3592,43,61,61,False,72,72,18,False
history_last,45,3592,44,62,62,False,72,72,18,False
history_last,45,3592,45,63,63,False,72,72,18,False
history_last,45,3592,46,0,0,False,72,72,18,False
history_last,45,3592,47,1,1,False,72,72,18,False
history_last,45,3592,48,2,2,False,72,72,18,False
history_last,45,3592,49,3,3,False,72,72,18,False
history_last,45,3592,50,4,4,False,72,72,18,False
history_last,45,3592,51,5,5,False,72,72,18,False
history_last,45,3592,52,6,6,False,72,72,18,False
history_last,45,3592,53,7,7,False,72,72,18,False
history_last,45,3592,54,8,8,False,72,72,18,False
history_last,45,3592,55,9,9,False,72,72,18,False
history_last,45,3592,56,10,10,False,72,72,18,False
history_last,45,3592,57,11,11,False,72,72,18,False
history_last,45,3592,58,12,12,False,72,72,18,False
history_last,45,3592,59,13,13,False,72,72,18,False
history_last,45,3592,60,14,14,False,72,72,18,False
history_last,45,3592,61,15,15,False,72,72,18,False
history_last,45,3592,62,16,16,False,72,72,18,False
history_last,45,3592,63,17,17,False,72,72,18,False
history_last,46,3668,0,17,17,False,68,68,17,False
history_last,46,3668,1,18,18,False,68,68,17,False
history_last,46,3668,2,19,19,False,68,68,17,False
history_last,46,3668,3,20,20,False,68,68,17,False
history_last,46,3668,4,21,21,False,68,68,17,False
history_last,46,3668,5,22,22,False,68,68,17,False
history_last,46,3668,6,23,23,False,68,68,17,False
history_last,46,3668,7,24,24,False,68,68,17,False
history_last,46,3668,8,25,25,False,68,68,17,False
history_last,46,3668,9,26,26,False,68,68,17,False
history_last,46,3668,10,27,27,False,68,68,17,False
history_last,46,3668,11,28,28,False,68,68,17,False
history_last,46,3668,12,29,29,False,68,68,17,False
history_last,46,3668,13,30,30,False,68,68,17,False
history_last,46,3668,14,31,31,False,68,68,17,False
history_last,46,3668,15,32,32,False,68,68,17,False
history_last,46,3668,16,33,33,False,68,68,17,False
history_last,46,3668,17,34,34,False,68,68,17,False
history_last,46,3668,18,35,35,False,68,68,17,False
history_last,46,3668,19,36,36,False,68,68,17,False
history_last,46,3668,20,37,37,False,68,68,17,False
history_last,46,3668,21,38,38,False,68,68,17,False
history_last,46,3668,22,39,39,False,68,68,17,False
history_last,46,3668,23,40,40,False,68,68,17,False
history_last,46,3668,24,41,41,False,68,68,17,False
history_last,46,3668,25,42,42,False,68,68,17,False
history_last,46,3668,26,43,43,False,68,68,17,False
history_last,46,3668,27,44,44,False,68,68,17,False
history_last,46,3668,28,45,45,False,68,68,17,False
history_last,46,3668,29,46,46,False,68,68,17,False
history_last,46,3668,30,47,47,False,68,68,17,False
history_last,46,3668,31,48,48,False,68,68,17,False
history_last,46,3668,32,49,49,False,68,68,17,False
history_last,46,3668,33,50,50,False,68,68,17,False
history_last,46,3668,34,51,51,False,68,68,17,False
history_last,46,3668,35,52,52,False,68,68,17,False
history_last,46,3668,36,53,53,False,68,68,17,False
history_last,46,3668,37,54,54,False,68,68,17,False
history_last,46,3668,38,55,55,False,68,68,17,False
history_last,46,3668,39,56,56,False,68,68,17,False
history_last,46,3668,40,57,57,False,68,68,17,False
history_last,46,3668,41,58,58,False,68,68,17,False
history_last,46,3668,42,59,59,False,68,68,17,False
history_last,46,3668,43,60,60,False,68,68,17,False
history_last,46,3668,44,61,61,False,68,68,17,False
history_last,46,3668,45,62,62,False,68,68,17,False
history_last,46,3668,46,63,63,False,68,68,17,False
history_last,46,3668,47,0,0,False,68,68,17,False
history_last,46,3668,48,1,1,False,68,68,17,False
history_last,46,3668,49,2,2,False,68,68,17,False
history_last,46,3668,50,3,3,False,68,68,17,False
history_last,46,3668,51,4,4,False,68,68,17,False
history_last,46,3668,52,5,5,False,68,68,17,False
history_last,46,3668,53,6,6,False,68,68,17,False
history_last,46,3668,54,7,7,False,68,68,17,False
history_last,46,3668,55,8,8,False,68,68,17,False
history_last,46,3668,56,9,9,False,68,68,17,False
history_last,46,3668,57,10,10,False,68,68,17,False
history_last,46,3668,58,11,11,False,68,68,17,False
history_last,46,3668,59,12,12,False,68,68,17,False
history_last,46,3668,60,13,13,False,68,68,17,False
history_last,46,3668,61,14,14,False,68,68,17,False
history_last,46,3668,62,15,15,False,68,68,17,False
history_last,46,3668,63,16,16,False,68,68,17,False
history_last,47,3740,0,16,16,False,64,64,16,False
history_last,47,3740,1,17,17,False,64,64,16,False
history_last,47,3740,2,18,18,False,64,64,16,False
history_last,47,3740,3,19,19,False,64,64,16,False
history_last,47,3740,4,20,20,False,64,64,16,False
history_last,47,3740,5,21,21,False,64,64,16,False
history_last,47,3740,6,22,22,False,64,64,16,False
history_last,47,3740,7,23,23,False,64,64,16,False
history_last,47,3740,8,24,24,False,64,64,16,False
history_last,47,3740,9,25,25,False,64,64,16,False
history_last,47,3740,10,26,26,False,64,64,16,False
history_last,47,3740,11,27,27,False,64,64,16,False
history_last,47,3740,12,28,28,False,64,64,16,False
history_last,47,3740,13,29,29,False,64,64,16,False
history_last,47,3740,14,30,30,False,64,64,16,False
history_last,47,3740,15,31,31,False,64,64,16,False
history_last,47,3740,16,32,32,False,64,64,16,False
history_last,47,3740,17,33,33,False,64,64,16,False
history_last,47,3740,18,34,34,False,64,64,16,False
history_last,47,3740,19,35,35,False,64,64,16,False
history_last,47,3740,20,36,36,False,64,64,16,False
history_last,47,3740,21,37,37,False,64,64,16,False
history_last,47,3740,22,38,38,False,64,64,16,False
history_last,47,3740,23,39,39,False,64,64,16,False
history_last,47,3740,24,40,40,False,64,64,16,False
history_last,47,3740,25,41,41,False,64,64,16,False
history_last,47,3740,26,42,42,False,64,64,16,False
history_last,47,3740,27,43,43,False,64,64,16,False
history_last,47,3740,28,44,44,False,64,64,16,False
history_last,47,3740,29,45,45,False,64,64,16,False
history_last,47,3740,30,46,46,False,64,64,16,False
history_last,47,3740,31,47,47,False,64,64,16,False
history_last,47,3740,32,48,48,False,64,64,16,False
history_last,47,3740,33,49,49,False,64,64,16,False
history_last,47,3740,34,50,50,False,64,64,16,False
history_last,47,3740,35,51,51,False,64,64,16,False
history_last,47,3740,36,52,52,False,64,64,16,False
history_last,47,3740,37,53,53,False,64,64,16,False
history_last,47,3740,38,54,54,False,64,64,16,False
history_last,47,3740,39,55,55,False,64,64,16,False
history_last,47,3740,40,56,56,False,64,64,16,False
history_last,47,3740,41,57,57,False,64,64,16,False
history_last,47,3740,42,58,58,False,64,64,16,False
history_last,47,3740,43,59,59,False,64,64,16,False
history_last,47,3740,44,60,60,False,64,64,16,False
history_last,47,3740,45,61,61,False,64,64,16,False
history_last,47,3740,46,62,62,False,64,64,16,False
history_last,47,3740,47,63,63,False,64,64,16,False
history_last,47,3740,48,0,0,False,64,64,16,False
history_last,47,3740,49,1,1,False,64,64,16,False
history_last,47,3740,50,2,2,False,64,64,16,False
history_last,47,3740,51,3,3,False,64,64,16,False
history_last,47,3740,52,4,4,False,64,64,16,False
history_last,47,3740,53,5,5,False,64,64,16,False
history_last,47,3740,54,6,6,False,64,64,16,False
history_last,47,3740,55,7,7,False,64,64,16,False
history_last,47,3740,56,8,8,False,64,64,16,False
history_last,47,3740,57,9,9,False,64,64,16,False
history_last,47,3740,58,10,10,False,64,64,16,False
history_last,47,3740,59,11,11,False,64,64,16,False
history_last,47,3740,60,12,12,False,64,64,16,False
history_last,47,3740,61,13,13,False,64,64,16,False
history_last,47,3740,62,14,14,False,64,64,16,False
history_last,47,3740,63,15,15,False,64,64,16,False
history_last,48,3808,0,15,15,False,60,60,15,False
history_last,48,3808,1,16,16,False,60,60,15,False
history_last,48,3808,2,17,17,False,60,60,15,False
history_last,48,3808,3,18,18,False,60,60,15,False
history_last,48,3808,4,19,19,False,60,60,15,False
history_last,48,3808,5,20,20,False,60,60,15,False
history_last,48,3808,6,21,21,False,60,60,15,False
history_last,48,3808,7,22,22,False,60,60,15,False
history_last,48,3808,8,23,23,False,60,60,15,False
history_last,48,3808,9,24,24,False,60,60,15,False
history_last,48,3808,10,25,25,False,60,60,15,False
history_last,48,3808,11,26,26,False,60,60,15,False
history_last,48,3808,12,27,27,False,60,60,15,False
history_last,48,3808,13,28,28,False,60,60,15,False
history_last,48,3808,14,29,29,False,60,60,15,False
history_last,48,3808,15,30,30,False,60,60,15,False
history_last,48,3808,16,31,31,False,60,60,15,False
history_last,48,3808,17,32,32,False,60,60,15,False
history_last,48,3808,18,33,33,False,60,60,15,False
history_last,48,3808,19,34,34,False,60,60,15,False
history_last,48,3808,20,35,35,False,60,60,15,False
history_last,48,3808,21,36,36,False,60,60,15,False
history_last,48,3808,22,37,37,False,60,60,15,False
history_last,48,3808,23,38,38,False,60,60,15,False
history_last,48,3808,24,39,39,False,60,60,15,False
history_last,48,3808,25,40,40,False,60,60,15,False
history_last,48,3808,26,41,41,False,60,60,15,False
history_last,48,3808,27,42,42,False,60,60,15,False
history_last,48,3808,28,43,43,False,60,60,15,False
history_last,48,3808,29,44,44,False,60,60,15,False
history_last,48,3808,30,45,45,False,60,60,15,False
history_last,48,3808,31,46,46,False,60,60,15,False
history_last,48,3808,32,47,47,False,60,60,15,False
history_last,48,3808,33,48,48,False,60,60,15,False
history_last,48,3808,34,49,49,False,60,60,15,False
history_last,48,3808,35,50,50,False,60,60,15,False
history_last,48,3808,36,51,51,False,60,60,15,False
history_last,48,3808,37,52,52,False,60,60,15,False
history_last,48,3808,38,53,53,False,60,60,15,False
history_last,48,3808,39,54,54,False,60,60,15,False
history_last,48,3808,40,55,55,False,60,60,15,False
history_last,48,3808,41,56,56,False,60,60,15,False
history_last,48,3808,42,57,57,False,60,60,15,False
history_last,48,3808,43,58,58,False,60,60,15,False
history_last,48,3808,44,59,59,False,60,60,15,False
history_last,48,3808,45,60,60,False,60,60,15,False
history_last,48,3808,46,61,61,False,60,60,15,False
history_last,48,3808,47,62,62,False,60,60,15,False
history_last,48,3808,48,63,63,False,60,60,15,False
history_last,48,3808,49,0,0,False,60,60,15,False
history_last,48,3808,50,1,1,False,60,60,15,False
history_last,48,3808,51,2,2,False,60,60,15,False
history_last,48,3808,52,3,3,False,60,60,15,False
history_last,48,3808,53,4,4,False,60,60,15,False
history_last,48,3808,54,5,5,False,60,60,15,False
history_last,48,3808,55,6,6,False,60,60,15,False
history_last,48,3808,56,7,7,False,60,60,15,False
history_last,48,3808,57,8,8,False,60,60,15,False
history_last,48,3808,58,9,9,False,60,60,15,False
history_last,48,3808,59,10,10,False,60,60,15,False
history_last,48,3808,60,11,11,False,60,60,15,False
history_last,48,3808,61,12,12,False,60,60,15,False
history_last,48,3808,62,13,13,False,60,60,15,False
history_last,48,3808,63,14,14,False,60,60,15,False
history_last,49,3872,0,14,14,False,56,56,14,False
history_last,49,3872,1,15,15,False,56,56,14,False
history_last,49,3872,2,16,16,False,56,56,14,False
history_last,49,3872,3,17,17,False,56,56,14,False
history_last,49,3872,4,18,18,False,56,56,14,False
history_last,49,3872,5,19,19,False,56,56,14,False
history_last,49,3872,6,20,20,False,56,56,14,False
history_last,49,3872,7,21,21,False,56,56,14,False
history_last,49,3872,8,22,22,False,56,56,14,False
history_last,49,3872,9,23,23,False,56,56,14,False
history_last,49,3872,10,24,24,False,56,56,14,False
history_last,49,3872,11,25,25,False,56,56,14,False
history_last,49,3872,12,26,26,False,56,56,14,False
history_last,49,3872,13,27,27,False,56,56,14,False
history_last,49,3872,14,28,28,False,56,56,14,False
history_last,49,3872,15,29,29,False,56,56,14,False
history_last,49,3872,16,30,30,False,56,56,14,False
history_last,49,3872,17,31,31,False,56,56,14,False
history_last,49,3872,18,32,32,False,56,56,14,False
history_last,49,3872,19,33,33,False,56,56,14,False
history_last,49,3872,20,34,34,False,56,56,14,False
history_last,49,3872,21,35,35,False,56,56,14,False
history_last,49,3872,22,36,36,False,56,56,14,False
history_last,49,3872,23,37,37,False,56,56,14,False
history_last,49,3872,24,38,38,False,56,56,14,False
history_last,49,3872,25,39,39,False,56,56,14,False
history_last,49,3872,26,40,40,False,56,56,14,False
history_last,49,3872,27,41,41,False,56,56,14,False
history_last,49,3872,28,42,42,False,56,56,14,False
history_last,49,3872,29,43,43,False,56,56,14,False
history_last,49,3872,30,44,44,False,56,56,14,False
history_last,49,3872,31,45,45,False,56,56,14,False
history_last,49,3872,32,46,46,False,56,56,14,False
history_last,49,3872,33,47,47,False,56,56,14,False
history_last,49,3872,34,48,48,False,56,56,14,False
history_last,49,3872,35,49,49,False,56,56,14,False
history_last,49,3872,36,50,50,False,56,56,14,False
history_last,49,3872,37,51,51,False,56,56,14,False
history_last,49,3872,38,52,52,False,56,56,14,False
history_last,49,3872,39,53,53,False,56,56,14,False
history_last,49,3872,40,54,54,False,56,56,14,False
history_last,49,3872,41,55,55,False,56,56,14,False
history_last,49,3872,42,56,56,False,56,56,14,False
history_last,49,3872,43,57,57,False,56,56,14,False
history_last,49,3872,44,58,58,False,56,56,14,False
history_last,49,3872,45,59,59,False,56,56,14,False
history_last,49,3872,46,60,60,False,56,56,14,False
history_last,49,3872,47,61,61,False,56,56,14,False
history_last,49,3872,48,62,62,False,56,56,14,False
history_last,49,3872,49,63,63,False,56,56,14,False
history_last,49,3872,50,0,0,False,56,56,14,False
history_last,49,3872,51,1,1,False,56,56,14,False
history_last,49,3872,52,2,2,False,56,56,14,False
history_last,49,3872,53,3,3,False,56,56,14,False
history_last,49,3872,54,4,4,False,56,56,14,False
history_last,49,3872,55,5,5,False,56,56,14,False
history_last,49,3872,56,6,6,False,56,56,14,False
history_last,49,3872,57,7,7,False,56,56,14,False
history_last,49,3872,58,8,8,False,56,56,14,False
history_last,49,3872,59,9,9,False,56,56,14,False
history_last,49,3872,60,10,10,False,56,56,14,False
history_last,49,3872,61,11,11,False,56,56,14,False
history_last,49,3872,62,12,12,False,56,56,14,False
history_last,49,3872,63,13,13,False,56,56,14,False
history_last,50,3932,0,13,13,False,52,52,13,False
history_last,50,3932,1,14,14,False,52,52,13,False
history_last,50,3932,2,15,15,False,52,52,13,False
history_last,50,3932,3,16,16,False,52,52,13,False
history_last,50,3932,4,17,17,False,52,52,13,False
history_last,50,3932,5,18,18,False,52,52,13,False
history_last,50,3932,6,19,19,False,52,52,13,False
history_last,50,3932,7,20,20,False,52,52,13,False
history_last,50,3932,8,21,21,False,52,52,13,False
history_last,50,3932,9,22,22,False,52,52,13,False
history_last,50,3932,10,23,23,False,52,52,13,False
history_last,50,3932,11,24,24,False,52,52,13,False
history_last,50,3932,12,25,25,False,52,52,13,False
history_last,50,3932,13,26,26,False,52,52,13,False
history_last,50,3932,14,27,27,False,52,52,13,False
history_last,50,3932,15,28,28,False,52,52,13,False
history_last,50,3932,16,29,29,False,52,52,13,False
history_last,50,3932,17,30,30,False,52,52,13,False
history_last,50,3932,18,31,31,False,52,52,13,False
history_last,50,3932,19,32,32,False,52,52,13,False
history_last,50,3932,20,33,33,False,52,52,13,False
history_last,50,3932,21,34,34,False,52,52,13,False
history_last,50,3932,22,35,35,False,52,52,13,False
history_last,50,3932,23,36,36,False,52,52,13,False
history_last,50,3932,24,37,37,False,52,52,13,False
history_last,50,3932,25,38,38,False,52,52,13,False
history_last,50,3932,26,39,39,False,52,52,13,False
history_last,50,3932,27,40,40,False,52,52,13,False
history_last,50,3932,28,41,41,False,52,52,13,False
history_last,50,3932,29,42,42,False,52,52,13,False
history_last,50,3932,30,43,43,False,52,52,13,False
history_last,50,3932,31,44,44,False,52,52,13,False
history_last,50,3932,32,45,45,False,52,52,13,False
history_last,50,3932,33,46,46,False,52,52,13,False
history_last,50,3932,34,47,47,False,52,52,13,False
history_last,50,3932,35,48,48,False,52,52,13,False
history_last,50,3932,36,49,49,False,52,52,13,False
history_last,50,3932,37,50,50,False,52,52,13,False
history_last,50,3932,38,51,51,False,52,52,13,False
history_last,50,3932,39,52,52,False,52,52,13,False
history_last,50,3932,40,53,53,False,52,52,13,False
history_last,50,3932,41,54,54,False,52,52,13,False
history_last,50,3932,42,55,55,False,52,52,13,False
history_last,50,3932,43,56,56,False,52,52,13,False
history_last,50,3932,44,57,57,False,52,52,13,False
history_last,50,3932,45,58,58,False,52,52,13,False
history_last,50,3932,46,59,59,False,52,52,13,False
history_last,50,3932,47,60,60,False,52,52,13,False
history_last,50,3932,48,61,61,False,52,52,13,False
history_last,50,3932,49,62,62,False,52,52,13,False
history_last,50,3932,50,63,63,False,52,52,13,False
history_last,50,3932,51,0,0,False,52,52,13,False
history_last,50,3932,52,1,1,False,52,52,13,False
history_last,50,3932,53,2,2,False,52,52,13,False
history_last,50,3932,54,3,3,False,52,52,13,False
history_last,50,3932,55,4,4,False,52,52,13,False
history_last,50,3932,56,5,5,False,52,52,13,False
history_last,50,3932,57,6,6,False,52,52,13,False
history_last,50,3932,58,7,7,False,52,52,13,False
history_last,50,3932,59,8,8,False,52,52,13,False
history_last,50,3932,60,9,9,False,52,52,13,False
history_last,50,3932,61,10,10,False,52,52,13,False
history_last,50,3932,62,11,11,False,52,52,13,False
history_last,50,3932,63,12,12,False,52,52,13,False
history_last,51,3988,0,12,12,False,48,48,12,False
history_last,51,3988,1,13,13,False,48,48,12,False
history_last,51,3988,2,14,14,False,48,48,12,False
history_last,51,3988,3,15,15,False,48,48,12,False
history_last,51,3988,4,16,16,False,48,48,12,False
history_last,51,3988,5,17,17,False,48,48,12,False
history_last,51,3988,6,18,18,False,48,48,12,False
history_last,51,3988,7,19,19,False,48,48,12,False
history_last,51,3988,8,20,20,False,48,48,12,False
history_last,51,3988,9,21,21,False,48,48,12,False
history_last,51,3988,10,22,22,False,48,48,12,False
history_last,51,3988,11,23,23,False,48,48,12,False
history_last,51,3988,12,24,24,False,48,48,12,False
history_last,51,3988,13,25,25,False,48,48,12,False
history_last,51,3988,14,26,26,False,48,48,12,False
history_last,51,3988,15,27,27,False,48,48,12,False
history_last,51,3988,16,28,28,False,48,48,12,False
history_last,51,3988,17,29,29,False,48,48,12,False
history_last,51,3988,18,30,30,False,48,48,12,False
history_last,51,3988,19,31,31,False,48,48,12,False
history_last,51,3988,20,32,32,False,48,48,12,False
history_last,51,3988,21,33,33,False,48,48,12,False
history_last,51,3988,22,34,34,False,48,48,12,False
history_last,51,3988,23,35,35,False,48,48,12,False
history_last,51,3988,24,36,36,False,48,48,12,False
history_last,51,3988,25,37,37,False,48,48,12,False
history_last,51,3988,26,38,38,False,48,48,12,False
history_last,51,3988,27,39,39,False,48,48,12,False
history_last,51,3988,28,40,40,False,48,48,12,False
history_last,51,3988,29,41,41,False,48,48,12,False
history_last,51,3988,30,42,42,False,48,48,12,False
history_last,51,3988,31,43,43,False,48,48,12,False
history_last,51,3988,32,44,44,False,48,48,12,False
history_last,51,3988,33,45,45,False,48,48,12,False
history_last,51,3988,34,46,46,False,48,48,12,False
history_last,51,3988,35,47,47,False,48,48,12,False
history_last,51,3988,36,48,48,False,48,48,12,False
history_last,51,3988,37,49,49,False,48,48,12,False
history_last,51,3988,38,50,50,False,48,48,12,False
history_last,51,3988,39,51,51,False,48,48,12,False
history_last,51,3988,40,52,52,False,48,48,12,False
history_last,51,3988,41,53,53,False,48,48,12,False
history_last,51,3988,42,54,54,False,48,48,12,False
history_last,51,3988,43,55,55,False,48,48,12,False
history_last,51,3988,44,56,56,False,48,48,12,False
history_last,51,3988,45,57,57,False,48,48,12,False
history_last,51,3988,46,58,58,False,48,48,12,False
history_last,51,3988,47,59,59,False,48,48,12,False
history_last,51,3988,48,60,60,False,48,48,12,False
history_last,51,3988,49,61,61,False,48,48,12,False
history_last,51,3988,50,62,62,False,48,48,12,False
history_last,51,3988,51,63,63,False,48,48,12,False
history_last,51,3988,52,0,0,False,48,48,12,False
history_last,51,3988,53,1,1,False,48,48,12,False
history_last,51,3988,54,2,2,False,48,48,12,False
history_last,51,3988,55,3,3,False,48,48,12,False
history_last,51,3988,56,4,4,False,48,48,12,False
history_last,51,3988,57,5,5,False,48,48,12,False
history_last,51,3988,58,6,6,False,48,48,12,False
history_last,51,3988,59,7,7,False,48,48,12,False
history_last,51,3988,60,8,8,False,48,48,12,False
history_last,51,3988,61,9,9,False,48,48,12,False
history_last,51,3988,62,10,10,False,48,48,12,False
history_last,51,3988,63,11,11,False,48,48,12,False
history_last,52,4040,0,11,11,False,44,44,11,False
history_last,52,4040,1,12,12,False,44,44,11,False
history_last,52,4040,2,13,13,False,44,44,11,False
history_last,52,4040,3,14,14,False,44,44,11,False
history_last,52,4040,4,15,15,False,44,44,11,False
history_last,52,4040,5,16,16,False,44,44,11,False
history_last,52,4040,6,17,17,False,44,44,11,False
history_last,52,4040,7,18,18,False,44,44,11,False
history_last,52,4040,8,19,19,False,44,44,11,False
history_last,52,4040,9,20,20,False,44,44,11,False
history_last,52,4040,10,21,21,False,44,44,11,False
history_last,52,4040,11,22,22,False,44,44,11,False
history_last,52,4040,12,23,23,False,44,44,11,False
history_last,52,4040,13,24,24,False,44,44,11,False
history_last,52,4040,14,25,25,False,44,44,11,False
history_last,52,4040,15,26,26,False,44,44,11,False
history_last,52,4040,16,27,27,False,44,44,11,False
history_last,52,4040,17,28,28,False,44,44,11,False
history_last,52,4040,18,29,29,False,44,44,11,False
history_last,52,4040,19,30,30,False,44,44,11,False
history_last,52,4040,20,31,31,False,44,44,11,False
history_last,52,4040,21,32,32,False,44,44,11,False
history_last,52,4040,22,33,33,False,44,44,11,False
history_last,52,4040,23,34,34,False,44,44,11,False
history_last,52,4040,24,35,35,False,44,44,11,False
history_last,52,4040,25,36,36,False,44,44,11,False
history_last,52,4040,26,37,37,False,44,44,11,False
history_last,52,4040,27,38,38,False,44,44,11,False
history_last,52,4040,28,39,39,False,44,44,11,False
history_last,52,4040,29,40,40,False,44,44,11,False
history_last,52,4040,30,41,41,False,44,44,11,False
history_last,52,4040,31,42,42,False,44,44,11,False
history_last,52,4040,32,43,43,False,44,44,11,False
history_last,52,4040,33,44,44,False,44,44,11,False
history_last,52,4040,34,45,45,False,44,44,11,False
history_last,52,4040,35,46,46,False,44,44,11,False
history_last,52,4040,36,47,47,False,44,44,11,False
history_last,52,4040,37,48,48,False,44,44,11,False
history_last,52,4040,38,49,49,False,44,44,11,False
history_last,52,4040,39,50,50,False,44,44,11,False
history_last,52,4040,40,51,51,False,44,44,11,False
history_last,52,4040,41,52,52,False,44,44,11,False
history_last,52,4040,42,53,53,False,44,44,11,False
history_last,52,4040,43,54,54,False,44,44,11,False
history_last,52,4040,44,55,55,False,44,44,11,False
history_last,52,4040,45,56,56,False,44,44,11,False
